urn:cts:greekLit:tlg5026.msAil.hmt:11.47,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.48,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.49,"urn:cite:hmt:msA.139r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.50,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.51,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.52,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.53,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.54,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.55,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.56,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.57,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.58,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.59,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.60,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.61,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.62,"urn:cite:hmt:msA.139v"
urn:cts:greekLit:tlg5026.msAil.hmt:11.63,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.64,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.65,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.66,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.67,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.68,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.69,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.70,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.71,"urn:cite:hmt:msA.140r"
urn:cts:greekLit:tlg5026.msAil.hmt:11.72,"urn:cite:hmt:msA.140r"
